Portfolio value change between 2026-09-15 and 2026-09-16

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.920   0.090   4.92%  153,181  294,107.52  13,786.29
AMP       2.500   0.000   0.00%   70,000  175,000.00       0.00
BHP      60.200   0.950   1.60%    8,000  481,600.00   7,600.00
CAN       0.005   0.000   0.00%   44,090      220.45       0.00
CBA     151.540  -0.960  -0.63%        0        0.00       0.00
CNB       0.890   0.025   2.89%   10,000    8,900.00     250.00
CSL     174.410   0.150   0.09%    4,000  697,640.00     600.00
E25       0.260  -0.005  -1.89%   20,000    5,200.00    -100.00
EF2      16.500  -0.710  -4.13%    3,045   50,242.50  -2,161.95
ERA       0.002   0.000   0.00%  700,000    1,400.00       0.00
PTR       0.100   0.000   0.00%    9,412      941.20       0.00
VML       0.087   0.006   7.41%    6,000      522.00      36.00
WBC      34.430   0.080   0.23%        0        0.00       0.00
WDS      33.270   0.920   2.84%    1,288   42,851.76   1,184.96
TOTAL                                   1,758,625.43  21,195.30
