Portfolio value change between 2025-11-11 and 2025-11-12

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.100  -0.005  -0.45%  153,181  168,499.10    -765.90
AMP       1.690  -0.005  -0.29%   70,000  118,300.00    -350.00
ASM       0.730  -0.030  -3.95%   57,458   41,944.34  -1,723.74
BHP      43.060   0.270   0.63%   16,361  704,504.66   4,417.47
CAN       0.011   0.000   0.00%   44,090      484.99       0.00
CBA     158.380  -5.020  -3.07%        0        0.00       0.00
CNB       0.375  -0.005  -1.32%   10,000    3,750.00     -50.00
E25       0.320  -0.010  -3.03%   20,000    6,400.00    -200.00
ERA       0.002   0.000   0.00%  700,000    1,400.00       0.00
PTR       0.280   0.010   3.70%    9,412    2,635.36      94.12
VML       0.245   0.005   2.08%    6,000    1,470.00      30.00
WBC      39.860  -0.190  -0.47%        0        0.00       0.00
WDS      26.920   0.370   1.39%    1,288   34,672.96     476.56
TOTAL                                   1,084,061.41   1,928.51
