Portfolio value change between 2026-07-08 and 2026-07-09

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.365  -0.010  -0.73%  153,181  209,092.07  -1,531.81
AMP       1.660  -0.005  -0.30%   70,000  116,200.00    -350.00
ASM       1.115   0.025   2.29%   57,458   64,065.67   1,436.45
BHP      56.870  -0.640  -1.11%    9,000  511,830.00  -5,760.00
CAN       0.004   0.000   0.00%   44,090      176.36       0.00
CBA     168.110  -0.070  -0.04%        0        0.00       0.00
CNB       0.540   0.000   0.00%   10,000    5,400.00       0.00
CSL     125.530   1.230   0.99%    3,000  376,590.00   3,690.00
E25       0.235   0.010   4.44%   20,000    4,700.00     200.00
ERA       0.002   0.000   0.00%  700,000    1,400.00       0.00
PTR       0.080  -0.006  -6.98%    9,412      752.96     -56.47
VML       0.110   0.000   0.00%    6,000      660.00       0.00
WBC      36.200  -0.050  -0.14%        0        0.00       0.00
WDS      29.300   0.430   1.49%    1,288   37,738.40     553.84
TOTAL                                   1,328,605.45  -1,817.99
