Portfolio value change between 2025-11-12 and 2025-11-13

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.095  -0.005  -0.45%  153,181  167,733.20    -765.91
AMP       1.665  -0.025  -1.48%   70,000  116,550.00  -1,750.00
ASM       0.700  -0.030  -4.11%   57,458   40,220.60  -1,723.74
BHP      43.330   0.270   0.63%   16,361  708,922.13   4,417.47
CAN       0.011   0.000   0.00%   44,090      484.99       0.00
CBA     160.190   1.810   1.14%        0        0.00       0.00
CNB       0.370  -0.005  -1.33%   10,000    3,700.00     -50.00
E25       0.310  -0.010  -3.12%   20,000    6,200.00    -200.00
ERA       0.002   0.000   0.00%  700,000    1,400.00       0.00
PTR       0.280   0.000   0.00%    9,412    2,635.36       0.00
VML       0.255   0.010   4.08%    6,000    1,530.00      60.00
WBC      39.440  -0.420  -1.05%        0        0.00       0.00
WDS      26.160  -0.760  -2.82%    1,288   33,694.08    -978.88
TOTAL                                   1,083,070.35    -991.06
