Portfolio value change between 2026-03-30 and 2026-03-31

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.420   0.030   2.16%  153,181  217,517.02   4,595.43
AMP       1.310   0.020   1.55%   70,000   91,700.00   1,400.00
ASM       1.380  -0.040  -2.82%   57,458   79,292.04  -2,298.32
BHP      50.390  -0.040  -0.08%   16,361  824,430.79    -654.44
CAN       0.006   0.001  20.00%   44,090      264.54      44.09
CBA     167.700  -1.020  -0.60%        0        0.00       0.00
CNB       0.400   0.000   0.00%   10,000    4,000.00       0.00
E25       0.300  -0.015  -4.76%   20,000    6,000.00    -300.00
ERA       0.003   0.000   0.00%  700,000    2,100.00       0.00
PTR       0.085  -0.002  -2.30%    9,412      800.02     -18.82
VML       0.135   0.000   0.00%    6,000      810.00       0.00
WBC      39.470   0.380   0.97%        0        0.00       0.00
WDS      35.050  -0.170  -0.48%    1,288   45,144.40    -218.96
TOTAL                                   1,272,058.81   2,548.98
