Portfolio value change between 2026-04-22 and 2026-04-23

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.690   0.040   2.42%  153,181  258,875.89   6,127.24
AMP       1.435  -0.005  -0.35%   70,000  100,450.00    -350.00
ASM       1.665   0.065   4.06%   57,458   95,667.57   3,734.77
BHP      56.030  -0.140  -0.25%   16,361  916,706.83  -2,290.54
CAN       0.005   0.000   0.00%   44,090      220.45       0.00
CBA     173.380  -1.660  -0.95%        0        0.00       0.00
CNB       0.490   0.025   5.38%   10,000    4,900.00     250.00
E25       0.300   0.000   0.00%   20,000    6,000.00       0.00
ERA       0.004   0.000   0.00%  700,000    2,800.00       0.00
PTR       0.100  -0.005  -4.76%    9,412      941.20     -47.06
VML       0.145   0.000   0.00%    6,000      870.00       0.00
WBC      39.120  -0.280  -0.71%        0        0.00       0.00
WDS      31.770   0.980   3.18%    1,288   40,919.76   1,262.24
TOTAL                                   1,428,351.70   8,686.65
