Portfolio value change between 2026-06-25 and 2026-06-26

Ticker    Close     +/-       %    Units       Value   Day Gain
ALK       1.450   0.000   0.00%  153,181  222,112.45       0.00
AMP       1.550  -0.040  -2.52%   70,000  108,500.00  -2,800.00
ASM       1.175  -0.035  -2.89%   57,458   67,513.15  -2,011.03
BHP      58.990   0.470   0.80%    9,000  530,910.00   4,230.00
CAN       0.003   0.000   0.00%   44,090      132.27       0.00
CBA     162.020  -0.680  -0.42%        0        0.00       0.00
CNB       0.570  -0.020  -3.39%   10,000    5,700.00    -200.00
CSL     114.870  -2.780  -2.36%    3,000  344,610.00  -8,340.00
E25       0.210  -0.010  -4.55%   20,000    4,200.00    -200.00
ERA       0.002   0.000   0.00%  700,000    1,400.00       0.00
PTR       0.089  -0.004  -4.30%    9,412      837.67     -37.65
VML       0.100  -0.005  -4.76%    6,000      600.00     -30.00
WBC      35.140   0.080   0.23%        0        0.00       0.00
WDS      27.650   0.220   0.80%    1,288   35,613.20     283.36
TOTAL                                   1,322,128.74  -9,105.32
