Portfolio value change between 2026-05-05 and 2026-05-06

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.445,-0.03,-2.03%,153181,221346.55,-4595.43
AMP,1.525,0.05,3.39%,70000,106750.0,3500.0
ASM,1.665,-0.035,-2.06%,57458,95667.57,-2011.03
BHP,56.39,1.67,3.05%,16361,922596.79,27322.87
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,177.98,5.12,2.96%,0,0.0,0.0
CNB,0.455,0.03,7.06%,10000,4550.0,300.0
E25,0.28,-0.005,-1.75%,20000,5600.0,-100.0
ERA,0.003,-0.001,-25.00%,700000,2100.0,-700.0
PTR,0.11,0.012,12.24%,9412,1035.32,112.94
VML,0.145,0.005,3.57%,6000,870.0,30.0
WBC,38.94,1.31,3.48%,0,0.0,0.0
WDS,31.84,-0.87,-2.66%,1288,41009.92,-1120.56
TOTAL,,,,,1401746.59,22738.79
