Portfolio value change between 2026-09-21 and 2026-09-22

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.95,0.005,0.26%,153181,298702.95,765.9
AMP,2.54,-0.01,-0.39%,70000,177800.0,-700.0
BHP,61.22,0.44,0.72%,8000,489760.0,3520.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,152.33,-0.66,-0.43%,0,0.0,0.0
CNB,0.925,0.005,0.54%,10000,9250.0,50.0
CSL,180.72,2.42,1.36%,4000,722880.0,9680.0
E25,0.235,0.0,0.00%,20000,4700.0,0.0
EF2,16.55,0.39,2.41%,3045,50394.75,1187.55
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.1,0.0,0.00%,9412,941.2,0.0
VML,0.096,0.001,1.05%,6000,576.0,6.0
WBC,34.91,-0.02,-0.06%,0,0.0,0.0
WDS,31.67,-0.77,-2.37%,1288,40790.96,-991.76
TOTAL,,,,,1797372.22,13517.69
