Portfolio value change between 2026-05-12 and 2026-05-13

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.555,0.025,1.63%,153181,238196.45,3829.52
AMP,1.525,0.025,1.67%,70000,106750.0,1750.0
ASM,1.66,-0.03,-1.78%,57458,95380.28,-1723.74
BHP,61.52,1.74,2.91%,16361,1006528.72,28468.14
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,153.67,-17.9,-10.43%,0,0.0,0.0
CNB,0.55,0.01,1.85%,10000,5500.0,100.0
E25,0.3,0.013,4.53%,20000,6000.0,260.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.12,0.0,0.00%,9412,1129.44,0.0
VML,0.135,-0.01,-6.90%,6000,810.0,-60.0
WBC,35.57,-1.04,-2.84%,0,0.0,0.0
WDS,30.87,0.13,0.42%,1288,39760.56,167.44
TOTAL,,,,,1502375.91,32791.37
