Portfolio value change between 2025-12-15 and 2025-12-16

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.125,-0.005,-0.44%,153181,172328.62,-765.9
AMP,1.835,0.025,1.38%,70000,128450.0,1750.0
ASM,0.56,-0.015,-2.61%,57458,32176.48,-861.87
BHP,44.24,-0.03,-0.07%,16361,723810.64,-490.83
CAN,0.008,0.0,0.00%,44090,352.72,0.0
CBA,155.13,0.05,0.03%,0,0.0,0.0
CNB,0.405,-0.015,-3.57%,10000,4050.0,-150.0
E25,0.29,-0.015,-4.92%,20000,5800.0,-300.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.25,-0.01,-3.85%,9412,2353.0,-94.12
VML,0.18,0.0,0.00%,6000,1080.0,0.0
WBC,38.48,-0.41,-1.05%,0,0.0,0.0
WDS,23.99,-0.56,-2.28%,1288,30899.12,-721.28
TOTAL,,,,,1102700.59,-1634.01
