Portfolio value change between 2025-12-19 and 2025-12-22

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.26,0.045,3.70%,153181,193008.06,6893.14
AMP,1.825,-0.015,-0.82%,70000,127750.0,-1050.0
ASM,0.63,0.0,0.00%,57458,36198.54,0.0
BHP,45.07,0.71,1.60%,16361,737390.27,11616.31
CAN,0.009,0.0,0.00%,44090,396.81,0.0
CBA,158.26,0.51,0.32%,0,0.0,0.0
CNB,0.42,0.005,1.20%,10000,4200.0,50.0
E25,0.3,0.015,5.26%,20000,6000.0,300.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.27,0.013,5.06%,9412,2541.24,122.36
VML,0.19,0.0,0.00%,6000,1140.0,0.0
WBC,38.75,-0.01,-0.03%,0,0.0,0.0
WDS,22.99,0.19,0.83%,1288,29611.12,244.72
TOTAL,,,,,1139636.04,18176.53
