Portfolio value change between 2026-04-09 and 2026-04-10

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.8,0.01,0.56%,153181,275725.8,1531.81
AMP,1.365,0.055,4.20%,70000,95550.0,3850.0
ASM,1.44,-0.02,-1.37%,57458,82739.52,-1149.16
BHP,53.98,-0.58,-1.06%,16361,883166.78,-9489.38
CAN,0.005,-0.001,-16.67%,44090,220.45,-44.09
CBA,183.38,0.85,0.47%,0,0.0,0.0
CNB,0.475,0.005,1.06%,10000,4750.0,50.0
E25,0.325,0.0,0.00%,20000,6500.0,0.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.12,0.005,4.35%,9412,1129.44,47.06
VML,0.135,-0.005,-3.57%,6000,810.0,-30.0
WBC,42.77,0.12,0.28%,0,0.0,0.0
WDS,33.28,-0.05,-0.15%,1288,42864.64,-64.4
TOTAL,,,,,1396256.63,-5298.16
