Portfolio value change between 2026-03-26 and 2026-03-27

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.39,-0.045,-3.14%,153181,212921.59,-6893.15
AMP,1.25,-0.02,-1.57%,70000,87500.0,-1400.0
ASM,1.4,-0.065,-4.44%,57458,80441.2,-3734.77
BHP,50.37,0.14,0.28%,16361,824103.57,2290.54
CAN,0.005,-0.001,-16.67%,44090,220.45,-44.09
CBA,173.63,0.45,0.26%,0,0.0,0.0
CNB,0.41,0.01,2.50%,10000,4100.0,100.0
E25,0.35,0.015,4.48%,20000,7000.0,300.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.094,-0.006,-6.00%,9412,884.73,-56.47
VML,0.14,-0.005,-3.45%,6000,840.0,-30.0
WBC,40.74,0.28,0.69%,0,0.0,0.0
WDS,34.47,0.09,0.26%,1288,44397.36,115.92
TOTAL,,,,,1264508.9,-9352.02
