Portfolio value change between 2026-03-27 and 2026-03-30

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.39,0.0,0.00%,153181,212921.59,0.0
AMP,1.29,0.04,3.20%,70000,90300.0,2800.0
ASM,1.42,0.02,1.43%,57458,81590.36,1149.16
BHP,50.43,0.06,0.12%,16361,825085.23,981.66
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,168.72,-4.91,-2.83%,0,0.0,0.0
CNB,0.4,-0.01,-2.44%,10000,4000.0,-100.0
E25,0.315,-0.035,-10.00%,20000,6300.0,-700.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.087,-0.007,-7.45%,9412,818.84,-65.88
VML,0.135,-0.005,-3.57%,6000,810.0,-30.0
WBC,39.09,-1.65,-4.05%,0,0.0,0.0
WDS,35.22,0.75,2.18%,1288,45363.36,966.0
TOTAL,,,,,1269509.83,5000.94
