Portfolio value change between 2026-01-16 and 2026-01-19

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.555,0.015,0.97%,153181,238196.45,2297.71
AMP,1.815,-0.005,-0.27%,70000,127050.0,-350.0
ASM,0.755,0.04,5.59%,57458,43380.79,2298.32
BHP,48.75,-0.24,-0.49%,16361,797598.75,-3926.64
CAN,0.009,-0.001,-10.00%,44090,396.81,-44.09
CBA,153.26,-1.04,-0.67%,0,0.0,0.0
CNB,0.59,0.03,5.36%,10000,5900.0,300.0
E25,0.38,0.005,1.33%,20000,7600.0,100.0
ERA,0.002,-0.001,-33.33%,700000,1400.0,-700.0
PTR,0.275,-0.005,-1.79%,9412,2588.3,-47.06
VML,0.2,-0.01,-4.76%,6000,1200.0,-60.0
WBC,38.97,-0.22,-0.56%,0,0.0,0.0
WDS,23.75,0.07,0.30%,1288,30590.0,90.16
TOTAL,,,,,1255901.1,-41.6
