Portfolio value change between 2026-07-10 and 2026-07-13

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.385,-0.03,-2.12%,153181,212155.68,-4595.43
AMP,1.685,0.02,1.20%,70000,117950.0,1400.0
ASM,1.135,0.0,0.00%,57458,65214.83,0.0
BHP,58.34,0.06,0.10%,9000,525060.0,540.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,170.0,1.14,0.68%,0,0.0,0.0
CNB,0.535,-0.025,-4.46%,10000,5350.0,-250.0
CSL,121.34,-1.55,-1.26%,3000,364020.0,-4650.0
E25,0.23,-0.02,-8.00%,20000,4600.0,-400.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.09,0.005,5.88%,9412,847.08,47.06
VML,0.105,-0.005,-4.55%,6000,630.0,-30.0
WBC,36.9,0.36,0.99%,0,0.0,0.0
WDS,29.32,0.27,0.93%,1288,37764.16,347.76
TOTAL,,,,,1333768.11,-8990.61
