Portfolio value change between 2026-08-20 and 2026-08-21

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.795,0.025,1.41%,153181,274959.89,3829.52
AMP,2.39,0.0,0.00%,70000,167300.0,0.0
ASM,1.17,0.0,0.00%,57458,67225.86,0.0
BHP,65.16,-0.59,-0.90%,11065,720995.4,-6528.35
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,157.99,1.55,0.99%,0,0.0,0.0
CNB,0.995,0.015,1.53%,10000,9950.0,150.0
CSL,168.3,-2.9,-1.69%,4000,673200.0,-11600.0
E25,0.28,0.015,5.66%,20000,5600.0,300.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.11,-0.005,-4.35%,9412,1035.32,-47.06
VML,0.1,0.0,0.00%,6000,600.0,0.0
WBC,33.83,0.01,0.03%,0,0.0,0.0
WDS,33.78,0.17,0.51%,1288,43508.64,218.96
TOTAL,,,,,1965907.38,-13676.92
