Portfolio value change between 2026-02-27 and 2026-03-02

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.785,0.035,2.00%,153181,273428.08,5361.33
AMP,1.275,-0.025,-1.92%,70000,89250.0,-1750.0
ASM,1.645,-0.025,-1.50%,57458,94518.41,-1436.45
BHP,59.25,0.84,1.44%,16361,969389.25,13743.24
CAN,0.008,0.0,0.00%,44090,352.72,0.0
CBA,173.49,-1.13,-0.65%,0,0.0,0.0
CNB,0.5,0.03,6.38%,10000,5000.0,300.0
E25,0.34,0.0,0.00%,20000,6800.0,0.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.2,-0.01,-4.76%,9412,1882.4,-94.12
VML,0.175,0.0,0.00%,6000,1050.0,0.0
WBC,41.8,-0.74,-1.74%,0,0.0,0.0
WDS,30.24,1.93,6.82%,1288,38949.12,2485.84
TOTAL,,,,,1482719.98,18609.85
