Portfolio value change between 2026-09-04 and 2026-09-07

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.91,0.0,0.00%,153181,292575.71,0.0
AMP,2.44,-0.04,-1.61%,70000,170800.0,-2800.0
ASM,0.0,0.0,0.00%,57458,0.0,0.0
BHP,62.93,0.68,1.09%,8000,503440.0,5440.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,161.54,1.12,0.70%,0,0.0,0.0
CNB,0.975,-0.005,-0.51%,10000,9750.0,-50.0
CSL,173.18,-1.32,-0.76%,4000,692720.0,-5280.0
E25,0.275,0.01,3.77%,20000,5500.0,200.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.115,0.0,0.00%,9412,1082.38,0.0
VML,0.096,0.001,1.05%,6000,576.0,6.0
WBC,35.02,0.06,0.17%,0,0.0,0.0
WDS,32.33,0.5,1.57%,1288,41641.04,644.0
TOTAL,,,,,1718305.58,-3240.0
