Portfolio value change between 2026-05-20 and 2026-05-21

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.485,0.03,2.06%,153181,227473.79,4595.43
AMP,1.595,0.025,1.59%,70000,111650.0,1750.0
ASM,1.36,0.04,3.03%,57458,78142.88,2298.32
BHP,59.1,1.77,3.09%,13000,768300.0,23010.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,164.13,1.49,0.92%,0,0.0,0.0
CNB,0.55,0.03,5.77%,10000,5500.0,300.0
CSL,100.05,1.58,1.60%,2000,200100.0,3160.0
E25,0.27,0.0,0.00%,20000,5400.0,0.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.105,-0.005,-4.55%,9412,988.26,-47.06
VML,0.14,0.005,3.70%,6000,840.0,30.0
WBC,36.28,0.77,2.17%,0,0.0,0.0
WDS,31.83,-0.67,-2.06%,1288,40997.04,-862.96
TOTAL,,,,,1441712.42,34233.73
