Portfolio value change between 2026-01-14 and 2026-01-15

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.52,-0.025,-1.62%,153181,232835.12,-3829.52
AMP,1.79,-0.025,-1.38%,70000,125300.0,-1750.0
ASM,0.74,-0.01,-1.33%,57458,42518.92,-574.58
BHP,49.37,1.25,2.60%,16361,807742.57,20451.25
CAN,0.01,0.0,0.00%,44090,440.9,0.0
CBA,153.5,0.62,0.41%,0,0.0,0.0
CNB,0.54,0.005,0.93%,10000,5400.0,50.0
E25,0.4,-0.02,-4.76%,20000,8000.0,-400.0
ERA,0.002,-0.001,-33.33%,700000,1400.0,-700.0
PTR,0.28,-0.005,-1.75%,9412,2635.36,-47.06
VML,0.215,0.005,2.38%,6000,1290.0,30.0
WBC,38.49,0.21,0.55%,0,0.0,0.0
WDS,24.02,0.1,0.42%,1288,30937.76,128.8
TOTAL,,,,,1258500.63,13358.89
