Portfolio value change between 2025-11-12 and 2025-11-13

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.095,-0.005,-0.45%,153181,167733.2,-765.91
AMP,1.665,-0.025,-1.48%,70000,116550.0,-1750.0
ASM,0.7,-0.03,-4.11%,57458,40220.6,-1723.74
BHP,43.33,0.27,0.63%,16361,708922.13,4417.47
CAN,0.011,0.0,0.00%,44090,484.99,0.0
CBA,160.19,1.81,1.14%,0,0.0,0.0
CNB,0.37,-0.005,-1.33%,10000,3700.0,-50.0
E25,0.31,-0.01,-3.12%,20000,6200.0,-200.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.28,0.0,0.00%,9412,2635.36,0.0
VML,0.255,0.01,4.08%,6000,1530.0,60.0
WBC,39.44,-0.42,-1.05%,0,0.0,0.0
WDS,26.16,-0.76,-2.82%,1288,33694.08,-978.88
TOTAL,,,,,1083070.35,-991.06
