Portfolio value change between 2026-06-16 and 2026-06-17

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.675,0.1,6.35%,153181,256578.18,15318.1
AMP,1.61,0.02,1.26%,70000,112700.0,1400.0
ASM,1.295,0.0,0.00%,57458,74408.11,0.0
BHP,65.59,0.4,0.61%,9000,590310.0,3600.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,163.71,1.83,1.13%,0,0.0,0.0
CNB,0.71,0.02,2.90%,10000,7100.0,200.0
CSL,106.79,0.54,0.51%,3000,320370.0,1620.0
E25,0.23,-0.02,-8.00%,20000,4600.0,-400.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.11,0.01,10.00%,9412,1035.32,94.12
VML,0.11,0.0,0.00%,6000,660.0,0.0
WBC,35.56,-0.19,-0.53%,0,0.0,0.0
WDS,28.96,-1.08,-3.60%,1288,37300.48,-1391.04
TOTAL,,,,,1406638.45,20441.18
