Portfolio value change between 2026-03-20 and 2026-03-23

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.325,-0.215,-13.96%,153181,202964.82,-32933.92
AMP,1.26,0.03,2.44%,70000,88200.0,2100.0
ASM,1.33,-0.075,-5.34%,57458,76419.14,-4309.35
BHP,47.11,-0.36,-0.76%,16361,770766.71,-5889.96
CAN,0.005,-0.001,-16.67%,44090,220.45,-44.09
CBA,174.25,-1.39,-0.79%,0,0.0,0.0
CNB,0.34,-0.035,-9.33%,10000,3400.0,-350.0
E25,0.285,-0.02,-6.56%,20000,5700.0,-400.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.098,-0.007,-6.67%,9412,922.38,-65.88
VML,0.13,-0.005,-3.70%,6000,780.0,-30.0
WBC,40.35,-0.35,-0.86%,0,0.0,0.0
WDS,34.79,0.75,2.20%,1288,44809.52,966.0
TOTAL,,,,,1196283.02,-40957.2
