Portfolio value change between 2026-06-17 and 2026-06-18

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.635,-0.04,-2.39%,153181,250450.93,-6127.24
AMP,1.59,-0.02,-1.24%,70000,111300.0,-1400.0
ASM,1.26,-0.035,-2.70%,57458,72397.08,-2011.03
BHP,65.04,-0.55,-0.84%,9000,585360.0,-4950.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,162.23,-1.48,-0.90%,0,0.0,0.0
CNB,0.66,-0.05,-7.04%,10000,6600.0,-500.0
CSL,108.08,1.29,1.21%,3000,324240.0,3870.0
E25,0.24,0.01,4.35%,20000,4800.0,200.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.115,0.005,4.55%,9412,1082.38,47.06
VML,0.11,0.0,0.00%,6000,660.0,0.0
WBC,35.16,-0.4,-1.12%,0,0.0,0.0
WDS,28.62,-0.34,-1.17%,1288,36862.56,-437.92
TOTAL,,,,,1393929.31,-12709.13
