Portfolio value change between 2026-09-17 and 2026-09-18

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.97,0.06,3.14%,153181,301766.57,9190.86
AMP,2.52,0.03,1.20%,70000,176400.0,2100.0
BHP,61.05,0.84,1.40%,8000,488400.0,6720.0
CAN,0.004,-0.001,-20.00%,44090,176.36,-44.09
CBA,152.43,-1.58,-1.03%,0,0.0,0.0
CNB,0.965,0.105,12.21%,10000,9650.0,1050.0
CSL,175.59,-1.97,-1.11%,4000,702360.0,-7880.0
E25,0.255,0.005,2.00%,20000,5100.0,100.0
EF2,16.32,0.07,0.43%,3045,49694.4,213.15
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.1,0.0,0.00%,9412,941.2,0.0
VML,0.096,0.006,6.67%,6000,576.0,36.0
WBC,34.75,-0.08,-0.23%,0,0.0,0.0
WDS,32.42,-0.56,-1.70%,1288,41756.96,-721.28
TOTAL,,,,,1776821.49,9364.64
