Portfolio value change between 2026-06-19 and 2026-06-22

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.64,0.04,2.50%,153181,251216.84,6127.24
AMP,1.595,0.035,2.24%,70000,111650.0,2450.0
ASM,1.325,0.025,1.92%,57458,76131.85,1436.45
BHP,60.34,-1.06,-1.73%,9000,543060.0,-9540.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,163.41,1.01,0.62%,0,0.0,0.0
CNB,0.635,-0.015,-2.31%,10000,6350.0,-150.0
CSL,112.88,-3.44,-2.96%,3000,338640.0,-10320.0
E25,0.22,-0.02,-8.33%,20000,4400.0,-400.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.12,0.01,9.09%,9412,1129.44,94.12
VML,0.115,0.005,4.55%,6000,690.0,30.0
WBC,35.12,0.11,0.31%,0,0.0,0.0
WDS,28.77,-0.26,-0.90%,1288,37055.76,-334.88
TOTAL,,,,,1371900.25,-10607.07
