Portfolio value change between 2026-04-20 and 2026-04-21

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.695,-0.07,-3.97%,153181,259641.8,-10722.67
AMP,1.47,0.04,2.80%,70000,102900.0,2800.0
ASM,1.6,0.005,0.31%,57458,91932.8,287.29
BHP,55.51,-0.18,-0.32%,16361,908199.11,-2944.98
CAN,0.005,-0.001,-16.67%,44090,220.45,-44.09
CBA,179.58,-0.57,-0.32%,0,0.0,0.0
CNB,0.495,0.0,0.00%,10000,4950.0,0.0
E25,0.32,0.0,0.00%,20000,6400.0,0.0
ERA,0.004,0.001,33.33%,700000,2800.0,700.0
PTR,0.105,0.0,0.00%,9412,988.26,0.0
VML,0.145,-0.005,-3.33%,6000,870.0,-30.0
WBC,40.25,0.23,0.57%,0,0.0,0.0
WDS,31.21,-0.56,-1.76%,1288,40198.48,-721.28
TOTAL,,,,,1419100.9,-10675.73
