Portfolio value change between 2026-06-24 and 2026-06-25

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.45,-0.065,-4.29%,153181,222112.45,-9956.76
AMP,1.59,-0.015,-0.93%,70000,111300.0,-1050.0
ASM,1.21,-0.075,-5.84%,57458,69524.18,-4309.35
BHP,58.52,-0.98,-1.65%,9000,526680.0,-8820.0
CAN,0.003,-0.001,-25.00%,44090,132.27,-44.09
CBA,162.7,-2.09,-1.27%,0,0.0,0.0
CNB,0.59,-0.005,-0.84%,10000,5900.0,-50.0
CSL,117.65,2.66,2.31%,3000,352950.0,7980.0
E25,0.22,0.015,7.32%,20000,4400.0,300.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.093,-0.004,-4.12%,9412,875.32,-37.65
VML,0.105,0.0,0.00%,6000,630.0,0.0
WBC,35.06,-0.72,-2.01%,0,0.0,0.0
WDS,27.43,-0.81,-2.87%,1288,35329.84,-1043.28
TOTAL,,,,,1331234.06,-17031.13
