Portfolio value change between 2026-01-09 and 2026-01-12

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.53,0.005,0.33%,153181,234366.93,765.91
AMP,1.845,0.065,3.65%,70000,129150.0,4550.0
ASM,0.78,0.03,4.00%,57458,44817.24,1723.74
BHP,46.51,-1.21,-2.54%,16361,760950.11,-19796.81
CAN,0.009,-0.002,-18.18%,44090,396.81,-88.18
CBA,154.08,0.86,0.56%,0,0.0,0.0
CNB,0.525,-0.015,-2.78%,10000,5250.0,-150.0
E25,0.38,-0.02,-5.00%,20000,7600.0,-400.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.285,0.005,1.79%,9412,2682.42,47.06
VML,0.195,0.005,2.63%,6000,1170.0,30.0
WBC,38.08,0.18,0.47%,0,0.0,0.0
WDS,23.72,0.13,0.55%,1288,30551.36,167.44
TOTAL,,,,,1219034.87,-13150.84
