Portfolio value change between 2026-02-20 and 2026-02-23

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.695,0.01,0.59%,153181,259641.8,1531.81
AMP,1.32,-0.04,-2.94%,70000,92400.0,-2800.0
ASM,1.555,-0.03,-1.89%,57458,89347.19,-1723.74
BHP,54.02,0.69,1.29%,16361,883821.22,11289.09
CAN,0.008,0.001,14.29%,44090,352.72,44.09
CBA,178.53,-1.14,-0.63%,0,0.0,0.0
CNB,0.495,0.0,0.00%,10000,4950.0,0.0
E25,0.33,-0.005,-1.49%,20000,6600.0,-100.0
ERA,0.003,-0.001,-25.00%,700000,2100.0,-700.0
PTR,0.215,-0.01,-4.44%,9412,2023.58,-94.12
VML,0.18,0.005,2.86%,6000,1080.0,30.0
WBC,42.04,-0.5,-1.18%,0,0.0,0.0
WDS,27.1,-0.33,-1.20%,1288,34904.8,-425.04
TOTAL,,,,,1377221.31,7052.09
