Portfolio value change between 2026-06-01 and 2026-06-02

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.545,0.02,1.31%,153181,236664.64,3063.62
AMP,1.53,-0.07,-4.37%,70000,107100.0,-4900.0
ASM,1.435,-0.015,-1.03%,57458,82452.23,-861.87
BHP,63.37,0.89,1.42%,13000,823810.0,11570.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,163.0,-0.3,-0.18%,0,0.0,0.0
CNB,0.75,0.06,8.70%,10000,7500.0,600.0
CSL,92.56,-1.64,-1.74%,2000,185120.0,-3280.0
E25,0.245,-0.01,-3.92%,20000,4900.0,-200.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.11,0.0,0.00%,9412,1035.32,0.0
VML,0.12,0.005,4.35%,6000,720.0,30.0
WBC,35.59,-0.56,-1.55%,0,0.0,0.0
WDS,31.21,0.54,1.76%,1288,40198.48,695.52
TOTAL,,,,,1491077.04,6717.27
