Portfolio value change between 2026-02-13 and 2026-02-16

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.755,0.18,11.43%,153181,268832.65,27572.58
AMP,1.385,-0.01,-0.72%,70000,96950.0,-700.0
ASM,1.6,0.025,1.59%,57458,91932.8,1436.45
BHP,50.36,-0.77,-1.51%,16361,823939.96,-12597.97
CAN,0.007,-0.001,-12.50%,44090,308.63,-44.09
CBA,178.28,2.08,1.18%,0,0.0,0.0
CNB,0.475,-0.005,-1.04%,10000,4750.0,-50.0
E25,0.33,-0.03,-8.33%,20000,6600.0,-600.0
ERA,0.003,-0.001,-25.00%,700000,2100.0,-700.0
PTR,0.24,0.005,2.13%,9412,2258.88,47.06
VML,0.175,-0.005,-2.78%,6000,1050.0,-30.0
WBC,40.61,0.09,0.22%,0,0.0,0.0
WDS,25.84,0.06,0.23%,1288,33281.92,77.28
TOTAL,,,,,1332004.84,14411.31
