Portfolio value change between 2026-08-05 and 2026-08-06

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.465,0.05,3.53%,153181,224410.17,7659.05
AMP,2.31,0.13,5.96%,70000,161700.0,9100.0
ASM,1.035,-0.065,-5.91%,57458,59469.03,-3734.77
BHP,62.82,0.28,0.45%,11065,695103.3,3098.2
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,179.87,1.64,0.92%,0,0.0,0.0
CNB,0.845,0.03,3.68%,10000,8450.0,300.0
CSL,132.36,1.7,1.30%,4000,529440.0,6800.0
E25,0.275,0.005,1.85%,20000,5500.0,100.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.092,0.001,1.10%,9412,865.9,9.41
VML,0.1,-0.005,-4.76%,6000,600.0,-30.0
WBC,38.53,0.0,0.00%,0,0.0,0.0
WDS,31.72,-0.06,-0.19%,1288,40855.36,-77.28
TOTAL,,,,,1726526.03,21824.61
