Portfolio value change between 2026-02-10 and 2026-02-11

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.55,0.02,1.31%,153181,237430.55,3063.62
AMP,1.725,0.01,0.58%,70000,120750.0,700.0
ASM,1.61,-0.08,-4.73%,57458,92507.38,-4596.64
BHP,50.87,0.61,1.21%,16361,832284.07,9980.21
CAN,0.007,-0.001,-12.50%,44090,308.63,-44.09
CBA,171.33,12.59,7.93%,0,0.0,0.0
CNB,0.475,-0.015,-3.06%,10000,4750.0,-150.0
E25,0.36,-0.005,-1.37%,20000,7200.0,-100.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.25,0.0,0.00%,9412,2353.0,0.0
VML,0.185,0.01,5.71%,6000,1110.0,60.0
WBC,40.38,1.1,2.80%,0,0.0,0.0
WDS,26.1,0.17,0.66%,1288,33616.8,218.96
TOTAL,,,,,1334410.43,9132.06
