Portfolio value change between 2026-08-24 and 2026-08-25

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.885,0.035,1.89%,153181,288746.18,5361.33
AMP,2.4,0.05,2.13%,70000,168000.0,3500.0
ASM,0.0,-1.17,-100.00%,57458,0.0,-67225.86
BHP,67.67,0.55,0.82%,11065,748768.55,6085.75
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,157.01,0.13,0.08%,0,0.0,0.0
CNB,1.035,0.025,2.48%,10000,10350.0,250.0
CSL,173.64,4.53,2.68%,4000,694560.0,18120.0
E25,0.285,0.005,1.79%,20000,5700.0,100.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.11,0.0,0.00%,9412,1035.32,0.0
VML,0.1,0.0,0.00%,6000,600.0,0.0
WBC,34.02,0.28,0.83%,0,0.0,0.0
WDS,33.0,-0.48,-1.43%,1288,42504.0,-618.24
TOTAL,,,,,1960396.33,-35827.02
