Portfolio value change between 2026-05-04 and 2026-05-05

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.475,0.0,0.00%,153181,225941.98,0.0
AMP,1.475,0.005,0.34%,70000,103250.0,350.0
ASM,1.7,0.045,2.72%,57458,97678.6,2585.61
BHP,54.72,-0.23,-0.42%,16361,895273.92,-3763.03
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,172.86,0.65,0.38%,0,0.0,0.0
CNB,0.425,-0.03,-6.59%,10000,4250.0,-300.0
E25,0.285,-0.01,-3.39%,20000,5700.0,-200.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.098,-0.007,-6.67%,9412,922.38,-65.88
VML,0.14,-0.01,-6.67%,6000,840.0,-60.0
WBC,37.63,-0.87,-2.26%,0,0.0,0.0
WDS,32.71,0.6,1.87%,1288,42130.48,772.8
TOTAL,,,,,1379007.8,-680.5
