Portfolio value change between 2026-09-08 and 2026-09-09

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.89,-0.03,-1.56%,153181,289512.09,-4595.43
AMP,2.47,0.03,1.23%,70000,172900.0,2100.0
ASM,0.0,0.0,0.00%,57458,0.0,0.0
BHP,64.58,2.03,3.25%,8000,516640.0,16240.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,155.25,-3.44,-2.17%,0,0.0,0.0
CNB,0.965,0.005,0.52%,10000,9650.0,50.0
CSL,171.21,-3.59,-2.05%,4000,684840.0,-14360.0
E25,0.27,0.0,0.00%,20000,5400.0,0.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.105,-0.015,-12.50%,9412,988.26,-141.18
VML,0.095,0.0,0.00%,6000,570.0,0.0
WBC,34.39,-0.19,-0.55%,0,0.0,0.0
WDS,33.14,0.84,2.60%,1288,42684.32,1081.92
TOTAL,,,,,1724805.12,375.31
