Portfolio value change between 2026-01-02 and 2026-01-05

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.36,-0.02,-1.45%,153181,208326.16,-3063.62
AMP,1.83,0.0,0.00%,70000,128100.0,0.0
ASM,0.705,0.0,0.00%,57458,40507.89,0.0
BHP,46.48,0.72,1.57%,16361,760459.28,11779.92
CAN,0.01,0.001,11.11%,44090,440.9,44.09
CBA,160.58,-0.54,-0.34%,0,0.0,0.0
CNB,0.485,-0.005,-1.02%,10000,4850.0,-50.0
E25,0.34,0.01,3.03%,20000,6800.0,200.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.285,-0.015,-5.00%,9412,2682.42,-141.18
VML,0.18,0.01,5.88%,6000,1080.0,60.0
WBC,39.05,0.1,0.26%,0,0.0,0.0
WDS,23.33,-0.33,-1.39%,1288,30049.04,-425.04
TOTAL,,,,,1185395.69,8404.17
