Portfolio value change between 2026-03-18 and 2026-03-19

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.445,-0.17,-10.53%,153181,221346.55,-26040.77
AMP,1.22,-0.03,-2.40%,70000,85400.0,-2100.0
ASM,1.44,-0.05,-3.36%,57458,82739.52,-2872.9
BHP,48.35,-1.74,-3.47%,16361,791054.35,-28468.14
CAN,0.006,-0.001,-14.29%,44090,264.54,-44.09
CBA,177.36,0.27,0.15%,0,0.0,0.0
CNB,0.39,-0.065,-14.29%,10000,3900.0,-650.0
E25,0.31,-0.025,-7.46%,20000,6200.0,-500.0
ERA,0.003,-0.001,-25.00%,700000,2100.0,-700.0
PTR,0.115,-0.01,-8.00%,9412,1082.38,-94.12
VML,0.145,-0.01,-6.45%,6000,870.0,-60.0
WBC,41.13,-0.4,-0.96%,0,0.0,0.0
WDS,33.7,2.26,7.19%,1288,43405.6,2910.88
TOTAL,,,,,1238362.94,-58619.14
