Portfolio value change between 2026-06-18 and 2026-06-19

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.6,-0.035,-2.14%,153181,245089.6,-5361.33
AMP,1.56,-0.03,-1.89%,70000,109200.0,-2100.0
ASM,1.3,0.04,3.17%,57458,74695.4,2298.32
BHP,61.4,-3.64,-5.60%,9000,552600.0,-32760.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,162.4,0.17,0.10%,0,0.0,0.0
CNB,0.65,-0.01,-1.52%,10000,6500.0,-100.0
CSL,116.32,8.24,7.62%,3000,348960.0,24720.0
E25,0.24,0.0,0.00%,20000,4800.0,0.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.11,-0.005,-4.35%,9412,1035.32,-47.06
VML,0.11,0.0,0.00%,6000,660.0,0.0
WBC,35.01,-0.15,-0.43%,0,0.0,0.0
WDS,29.03,0.41,1.43%,1288,37390.64,528.08
TOTAL,,,,,1381107.32,-14222.0
