Portfolio value change between 2026-09-02 and 2026-09-03

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.915,0.02,1.06%,153181,293341.61,3063.62
AMP,2.43,-0.04,-1.62%,70000,170100.0,-2800.0
ASM,0.0,-1.17,-100.00%,57458,0.0,-67225.86
BHP,63.8,-0.85,-1.31%,9000,574200.0,-7650.0
CAN,0.005,0.001,25.00%,44090,220.45,44.09
CBA,161.06,1.74,1.09%,0,0.0,0.0
CNB,0.975,0.015,1.56%,10000,9750.0,150.0
CSL,174.94,1.09,0.63%,4000,699760.0,4360.0
E25,0.27,0.005,1.89%,20000,5400.0,100.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.117,-0.003,-2.50%,9412,1101.2,-28.24
VML,0.1,0.001,1.01%,6000,600.0,6.0
WBC,35.015,0.625,1.82%,0,0.0,0.0
WDS,32.01,-1.07,-3.23%,1288,41228.88,-1378.16
TOTAL,,,,,1795702.15,-72758.55
