Portfolio value change between 2025-12-30 and 2025-12-31

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.345,-0.015,-1.10%,153181,206028.45,-2297.72
AMP,1.82,-0.005,-0.27%,70000,127400.0,-350.0
ASM,0.695,0.005,0.72%,57458,39933.31,287.29
BHP,45.49,0.39,0.86%,16361,744261.89,6380.79
CAN,0.009,0.0,0.00%,44090,396.81,0.0
CBA,160.57,-0.72,-0.45%,0,0.0,0.0
CNB,0.45,0.0,0.00%,10000,4500.0,0.0
E25,0.32,0.005,1.59%,20000,6400.0,100.0
ERA,0.003,0.001,50.00%,700000,2100.0,700.0
PTR,0.275,-0.005,-1.79%,9412,2588.3,-47.06
VML,0.17,0.01,6.25%,6000,1020.0,60.0
WBC,38.6,-0.43,-1.10%,0,0.0,0.0
WDS,23.59,0.22,0.94%,1288,30383.92,283.36
TOTAL,,,,,1165012.68,5116.66
