Portfolio value change between 2026-06-15 and 2026-06-16

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.575,0.065,4.30%,153181,241260.07,9956.76
AMP,1.59,0.035,2.25%,70000,111300.0,2450.0
ASM,1.295,-0.005,-0.38%,57458,74408.11,-287.29
BHP,65.19,0.01,0.02%,9000,586710.0,90.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,161.88,0.09,0.06%,0,0.0,0.0
CNB,0.69,-0.01,-1.43%,10000,6900.0,-100.0
CSL,106.25,0.72,0.68%,3000,318750.0,2160.0
E25,0.25,-0.005,-1.96%,20000,5000.0,-100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.1,-0.005,-4.76%,9412,941.2,-47.06
VML,0.11,0.0,0.00%,6000,660.0,0.0
WBC,35.75,0.43,1.22%,0,0.0,0.0
WDS,30.04,0.58,1.97%,1288,38691.52,747.04
TOTAL,,,,,1386197.26,14869.45
