Portfolio value change between 2026-07-24 and 2026-07-27

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.395,0.065,4.89%,153181,213687.49,9956.76
AMP,2.1,-0.01,-0.47%,70000,147000.0,-700.0
ASM,1.02,-0.02,-1.92%,57458,58607.16,-1149.16
BHP,59.8,0.95,1.61%,11065,661687.0,10511.75
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,174.07,0.04,0.02%,0,0.0,0.0
CNB,0.765,0.285,59.38%,10000,7650.0,2850.0
CSL,116.46,2.24,1.96%,4000,465840.0,8960.0
E25,0.25,0.0,0.00%,20000,5000.0,0.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.08,0.0,0.00%,9412,752.96,0.0
VML,0.1,-0.005,-4.76%,6000,600.0,-30.0
WBC,37.12,-0.02,-0.05%,0,0.0,0.0
WDS,31.36,-1.01,-3.12%,1288,40391.68,-1300.88
TOTAL,,,,,1601348.56,27698.47
