Portfolio value change between 2026-02-12 and 2026-02-13

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.575,-0.01,-0.63%,153181,241260.07,-1531.81
AMP,1.395,0.115,8.98%,70000,97650.0,8050.0
ASM,1.575,-0.09,-5.41%,57458,90496.35,-5171.22
BHP,51.13,-0.96,-1.84%,16361,836537.93,-15706.56
CAN,0.008,0.001,14.29%,44090,352.72,44.09
CBA,176.2,-2.54,-1.42%,0,0.0,0.0
CNB,0.48,-0.04,-7.69%,10000,4800.0,-400.0
E25,0.36,0.005,1.41%,20000,7200.0,100.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.235,-0.005,-2.08%,9412,2211.82,-47.06
VML,0.18,0.005,2.86%,6000,1080.0,30.0
WBC,40.52,-0.48,-1.17%,0,0.0,0.0
WDS,25.78,-0.55,-2.09%,1288,33204.64,-708.4
TOTAL,,,,,1316893.53,-15340.96
