Portfolio value change between 2026-02-09 and 2026-02-10

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.53,0.03,2.00%,153181,234366.93,4595.43
AMP,1.715,0.04,2.39%,70000,120050.0,2800.0
ASM,1.69,0.135,8.68%,57458,97104.02,7756.83
BHP,50.26,0.53,1.07%,16361,822303.86,8671.33
CAN,0.008,-0.001,-11.11%,44090,352.72,-44.09
CBA,158.74,-1.15,-0.72%,0,0.0,0.0
CNB,0.49,0.02,4.26%,10000,4900.0,200.0
E25,0.365,0.02,5.80%,20000,7300.0,400.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.25,-0.005,-1.96%,9412,2353.0,-47.06
VML,0.175,0.0,0.00%,6000,1050.0,0.0
WBC,39.28,-0.73,-1.82%,0,0.0,0.0
WDS,25.93,0.09,0.35%,1288,33397.84,115.92
TOTAL,,,,,1325278.37,24448.36
