Portfolio value change between 2026-03-16 and 2026-03-17

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.585,0.05,3.26%,153181,242791.88,7659.05
AMP,1.22,0.0,0.00%,70000,85400.0,0.0
ASM,1.465,0.01,0.69%,57458,84175.97,574.58
BHP,49.73,0.54,1.10%,16361,813632.53,8834.94
CAN,0.007,0.0,0.00%,44090,308.63,0.0
CBA,176.12,0.59,0.34%,0,0.0,0.0
CNB,0.455,-0.01,-2.15%,10000,4550.0,-100.0
E25,0.335,0.005,1.52%,20000,6700.0,100.0
ERA,0.003,-0.001,-25.00%,700000,2100.0,-700.0
PTR,0.13,-0.03,-18.75%,9412,1223.56,-282.36
VML,0.14,-0.005,-3.45%,6000,840.0,-30.0
WBC,41.49,0.57,1.39%,0,0.0,0.0
WDS,31.42,-0.21,-0.66%,1288,40468.96,-270.48
TOTAL,,,,,1282191.53,15785.73
