Portfolio value change between 2026-02-05 and 2026-02-06

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.41,-0.095,-6.31%,153181,215985.21,-14552.19
AMP,1.65,-0.04,-2.37%,70000,115500.0,-2800.0
ASM,1.45,-0.12,-7.64%,57458,83314.1,-6894.96
BHP,48.79,-1.57,-3.12%,16361,798253.19,-25686.77
CAN,0.008,0.0,0.00%,44090,352.72,0.0
CBA,158.91,-0.37,-0.23%,0,0.0,0.0
CNB,0.44,-0.03,-6.38%,10000,4400.0,-300.0
E25,0.315,-0.02,-5.97%,20000,6300.0,-400.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.25,-0.01,-3.85%,9412,2353.0,-94.12
VML,0.165,-0.015,-8.33%,6000,990.0,-90.0
WBC,39.43,-0.48,-1.20%,0,0.0,0.0
WDS,25.48,-0.42,-1.62%,1288,32818.24,-540.96
TOTAL,,,,,1262366.46,-51359.01
