Portfolio value change between 2025-12-22 and 2025-12-23

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.275,0.015,1.19%,153181,195305.77,2297.71
AMP,1.835,0.01,0.55%,70000,128450.0,700.0
ASM,0.625,-0.005,-0.79%,57458,35911.25,-287.29
BHP,45.58,0.51,1.13%,16361,745734.38,8344.11
CAN,0.009,0.0,0.00%,44090,396.81,0.0
CBA,161.73,3.47,2.19%,0,0.0,0.0
CNB,0.425,0.005,1.19%,10000,4250.0,50.0
E25,0.315,0.015,5.00%,20000,6300.0,300.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.27,0.0,0.00%,9412,2541.24,0.0
VML,0.18,-0.01,-5.26%,6000,1080.0,-60.0
WBC,39.26,0.51,1.32%,0,0.0,0.0
WDS,23.27,0.28,1.22%,1288,29971.76,360.64
TOTAL,,,,,1151341.22,11705.17
