Portfolio value change between 2026-06-26 and 2026-06-29

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.405,-0.045,-3.10%,153181,215219.3,-6893.14
AMP,1.55,0.0,0.00%,70000,108500.0,0.0
ASM,1.23,0.055,4.68%,57458,70673.34,3160.19
BHP,59.82,0.83,1.41%,9000,538380.0,7470.0
CAN,0.002,-0.001,-33.33%,44090,88.18,-44.09
CBA,163.61,1.59,0.98%,0,0.0,0.0
CNB,0.58,0.01,1.75%,10000,5800.0,100.0
CSL,115.39,0.52,0.45%,3000,346170.0,1560.0
E25,0.2,-0.01,-4.76%,20000,4000.0,-200.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.092,0.003,3.37%,9412,865.9,28.24
VML,0.1,0.0,0.00%,6000,600.0,0.0
WBC,35.24,0.1,0.28%,0,0.0,0.0
WDS,27.97,0.32,1.16%,1288,36025.36,412.16
TOTAL,,,,,1326322.09,4193.35
