Portfolio value change between 2026-04-30 and 2026-05-01

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.475,-0.025,-1.67%,153181,225941.98,-3829.52
AMP,1.465,0.005,0.34%,70000,102550.0,350.0
ASM,1.67,0.12,7.74%,57458,95954.86,6894.96
BHP,54.94,1.22,2.27%,16361,898873.34,19960.42
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,173.04,-0.62,-0.36%,0,0.0,0.0
CNB,0.48,0.02,4.35%,10000,4800.0,200.0
E25,0.29,0.005,1.75%,20000,5800.0,100.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.099,0.001,1.02%,9412,931.79,9.41
VML,0.15,0.0,0.00%,6000,900.0,0.0
WBC,38.45,-0.05,-0.13%,0,0.0,0.0
WDS,33.12,-0.43,-1.28%,1288,42658.56,-553.84
TOTAL,,,,,1381430.97,23131.43
