Portfolio value change between 2026-03-25 and 2026-03-26

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.435,-0.035,-2.38%,153181,219814.74,-5361.33
AMP,1.27,-0.005,-0.39%,70000,88900.0,-350.0
ASM,1.465,0.015,1.03%,57458,84175.97,861.87
BHP,50.23,0.11,0.22%,16361,821813.03,1799.71
CAN,0.006,0.0,0.00%,44090,264.54,0.0
CBA,173.18,1.01,0.59%,0,0.0,0.0
CNB,0.4,-0.04,-9.09%,10000,4000.0,-400.0
E25,0.335,-0.015,-4.29%,20000,6700.0,-300.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.1,0.0,0.00%,9412,941.2,0.0
VML,0.145,0.01,7.41%,6000,870.0,60.0
WBC,40.46,0.08,0.20%,0,0.0,0.0
WDS,34.38,0.76,2.26%,1288,44281.44,978.88
TOTAL,,,,,1273860.91,-2710.87
