Portfolio value change between 2026-09-09 and 2026-09-10

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.88,-0.01,-0.53%,153181,287980.28,-1531.81
AMP,2.455,-0.015,-0.61%,70000,171850.0,-1050.0
ASM,0.0,0.0,0.00%,57458,0.0,0.0
BHP,62.43,-2.15,-3.33%,8000,499440.0,-17200.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,152.2,-3.05,-1.96%,0,0.0,0.0
CNB,0.945,-0.02,-2.07%,10000,9450.0,-200.0
CSL,168.315,-2.895,-1.69%,4000,673260.0,-11580.0
E25,0.29,0.02,7.41%,20000,5800.0,400.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.0,-0.105,-100.00%,9412,0.0,-988.26
VML,0.095,0.0,0.00%,6000,570.0,0.0
WBC,33.88,-0.51,-1.48%,0,0.0,0.0
WDS,32.885,-0.255,-0.77%,1288,42355.88,-328.44
TOTAL,,,,,1690926.61,-33878.51
