Portfolio value change between 2026-04-29 and 2026-04-30

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.5,-0.045,-2.91%,153181,229771.5,-6893.14
AMP,1.46,0.035,2.46%,70000,102200.0,2450.0
ASM,1.55,-0.055,-3.43%,57458,89059.9,-3160.19
BHP,53.72,-1.23,-2.24%,16361,878912.92,-20124.03
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,173.66,1.48,0.86%,0,0.0,0.0
CNB,0.46,-0.01,-2.13%,10000,4600.0,-100.0
E25,0.285,-0.005,-1.72%,20000,5700.0,-100.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.098,0.002,2.08%,9412,922.38,18.82
VML,0.15,0.01,7.14%,6000,900.0,60.0
WBC,38.5,0.28,0.73%,0,0.0,0.0
WDS,33.55,0.5,1.51%,1288,43212.4,644.0
TOTAL,,,,,1358299.55,-27204.54
