Portfolio value change between 2025-12-24 and 2025-12-29

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.375,0.075,5.77%,153181,210623.88,11488.57
AMP,1.83,0.01,0.55%,70000,128100.0,700.0
ASM,0.715,0.05,7.52%,57458,41082.47,2872.9
BHP,45.45,-0.17,-0.37%,16361,743607.45,-2781.37
CAN,0.009,0.0,0.00%,44090,396.81,0.0
CBA,160.49,-0.9,-0.56%,0,0.0,0.0
CNB,0.455,0.01,2.25%,10000,4550.0,100.0
E25,0.315,-0.005,-1.56%,20000,6300.0,-100.0
ERA,0.003,0.001,50.00%,700000,2100.0,700.0
PTR,0.285,0.005,1.79%,9412,2682.42,47.06
VML,0.18,0.0,0.00%,6000,1080.0,0.0
WBC,38.94,-0.2,-0.51%,0,0.0,0.0
WDS,23.08,-0.08,-0.35%,1288,29727.04,-103.04
TOTAL,,,,,1170250.06,12924.13
