Portfolio value change between 2026-06-04 and 2026-06-05

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.445,-0.02,-1.37%,153181,221346.55,-3063.62
AMP,1.52,0.04,2.70%,70000,106400.0,2800.0
ASM,1.405,-0.07,-4.75%,57458,80728.49,-4022.06
BHP,61.24,-1.56,-2.48%,10000,612400.0,-15600.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,160.9,-2.83,-1.73%,0,0.0,0.0
CNB,0.67,-0.04,-5.63%,10000,6700.0,-400.0
CSL,97.91,5.32,5.75%,3000,293730.0,15960.0
E25,0.235,-0.005,-2.08%,20000,4700.0,-100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.1,-0.005,-4.76%,9412,941.2,-47.06
VML,0.115,0.0,0.00%,6000,690.0,0.0
WBC,34.81,-0.43,-1.22%,0,0.0,0.0
WDS,30.91,-0.42,-1.34%,1288,39812.08,-540.96
TOTAL,,,,,1369024.68,-5013.7
