Portfolio value change between 2026-05-25 and 2026-05-26

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.515,-0.005,-0.33%,153181,232069.21,-765.91
AMP,1.59,-0.005,-0.31%,70000,111300.0,-350.0
ASM,1.44,-0.01,-0.69%,57458,82739.52,-574.58
BHP,60.35,0.23,0.38%,13000,784550.0,2990.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,164.3,-0.3,-0.18%,0,0.0,0.0
CNB,0.695,0.055,8.59%,10000,6950.0,550.0
CSL,96.9,-1.57,-1.59%,2000,193800.0,-3140.0
E25,0.28,0.01,3.70%,20000,5600.0,200.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.11,0.0,0.00%,9412,1035.32,0.0
VML,0.12,-0.01,-7.69%,6000,720.0,-60.0
WBC,36.61,-0.16,-0.44%,0,0.0,0.0
WDS,30.72,-0.02,-0.07%,1288,39567.36,-25.76
TOTAL,,,,,1460651.86,-1176.24
