Portfolio value change between 2026-09-10 and 2026-09-11

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.86,-0.03,-1.59%,153181,284916.66,-4595.43
AMP,2.46,-0.02,-0.81%,70000,172200.0,-1400.0
ASM,0.0,0.0,0.00%,57458,0.0,0.0
BHP,60.87,-2.57,-4.05%,8000,486960.0,-20560.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,154.19,0.99,0.65%,0,0.0,0.0
CNB,0.945,-0.03,-3.08%,10000,9450.0,-300.0
CSL,167.1,-2.4,-1.42%,4000,668400.0,-9600.0
E25,0.275,0.005,1.85%,20000,5500.0,100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.1,-0.005,-4.76%,9412,941.2,-47.06
VML,0.087,-0.007,-7.45%,6000,522.0,-42.0
WBC,34.22,0.37,1.09%,0,0.0,0.0
WDS,32.86,-0.06,-0.18%,1288,42323.68,-77.28
TOTAL,,,,,1672833.99,-36521.77
