Portfolio value change between 2026-07-03 and 2026-07-06

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.45,0.01,0.69%,153181,222112.45,1531.81
AMP,1.665,-0.05,-2.92%,70000,116550.0,-3500.0
ASM,1.135,-0.025,-2.16%,57458,65214.83,-1436.45
BHP,60.02,-0.48,-0.79%,9000,540180.0,-4320.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,164.66,-0.36,-0.22%,0,0.0,0.0
CNB,0.605,0.005,0.83%,10000,6050.0,50.0
CSL,124.23,2.42,1.99%,3000,372690.0,7260.0
E25,0.23,0.005,2.22%,20000,4600.0,100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.092,-0.004,-4.17%,9412,865.9,-37.65
VML,0.115,0.01,9.52%,6000,690.0,60.0
WBC,35.29,-0.4,-1.12%,0,0.0,0.0
WDS,28.1,0.23,0.83%,1288,36192.8,296.24
TOTAL,,,,,1366722.34,3.95
