Portfolio value change between 2026-03-13 and 2026-03-16

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.535,-0.015,-0.97%,153181,235132.83,-2297.72
AMP,1.22,0.05,4.27%,70000,85400.0,3500.0
ASM,1.455,-0.035,-2.35%,57458,83601.39,-2011.03
BHP,49.19,-0.61,-1.22%,16361,804797.59,-9980.21
CAN,0.007,0.0,0.00%,44090,308.63,0.0
CBA,175.53,1.77,1.02%,0,0.0,0.0
CNB,0.465,0.05,12.05%,10000,4650.0,500.0
E25,0.33,-0.005,-1.49%,20000,6600.0,-100.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.16,-0.025,-13.51%,9412,1505.92,-235.3
VML,0.145,-0.02,-12.12%,6000,870.0,-120.0
WBC,40.92,-0.07,-0.17%,0,0.0,0.0
WDS,31.63,0.59,1.90%,1288,40739.44,759.92
TOTAL,,,,,1266405.8,-9984.33
