Portfolio value change between 2026-03-30 and 2026-03-31

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.42,0.03,2.16%,153181,217517.02,4595.43
AMP,1.31,0.02,1.55%,70000,91700.0,1400.0
ASM,1.38,-0.04,-2.82%,57458,79292.04,-2298.32
BHP,50.39,-0.04,-0.08%,16361,824430.79,-654.44
CAN,0.006,0.001,20.00%,44090,264.54,44.09
CBA,167.7,-1.02,-0.60%,0,0.0,0.0
CNB,0.4,0.0,0.00%,10000,4000.0,0.0
E25,0.3,-0.015,-4.76%,20000,6000.0,-300.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.085,-0.002,-2.30%,9412,800.02,-18.82
VML,0.135,0.0,0.00%,6000,810.0,0.0
WBC,39.47,0.38,0.97%,0,0.0,0.0
WDS,35.05,-0.17,-0.48%,1288,45144.4,-218.96
TOTAL,,,,,1272058.81,2548.98
