Portfolio value change between 2026-01-12 and 2026-01-13

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.525,-0.005,-0.33%,153181,233601.02,-765.91
AMP,1.8,-0.045,-2.44%,70000,126000.0,-3150.0
ASM,0.74,-0.04,-5.13%,57458,42518.92,-2298.32
BHP,47.58,1.07,2.30%,16361,778456.38,17506.27
CAN,0.009,0.0,0.00%,44090,396.81,0.0
CBA,154.82,0.74,0.48%,0,0.0,0.0
CNB,0.54,0.015,2.86%,10000,5400.0,150.0
E25,0.4,0.02,5.26%,20000,8000.0,400.0
ERA,0.002,-0.001,-33.33%,700000,1400.0,-700.0
PTR,0.28,-0.005,-1.75%,9412,2635.36,-47.06
VML,0.2,0.005,2.56%,6000,1200.0,30.0
WBC,38.5,0.42,1.10%,0,0.0,0.0
WDS,23.31,-0.41,-1.73%,1288,30023.28,-528.08
TOTAL,,,,,1229631.78,10596.9
